,accommodates,review_scores_rating,bedrooms,bathrooms,beds,price,geometry,X,Y
9064,6,90.0,3.0,1.5,3.0,185.0,POINT (1492799.675237429 6898527.683559299),1492799.6752374286,6898527.6835592985
9065,4,93.0,1.0,1.0,2.0,43.0,POINT (1492562.127222768 6897994.320029449),1492562.1272227678,6897994.320029449
9066,2,96.0,1.0,1.0,1.0,50.0,POINT (1493857.195912402 6897064.005737796),1493857.1959124021,6897064.005737796
9067,6,97.0,2.0,1.5,4.0,220.0,POINT (1492506.686426781 6896839.868638651),1492506.6864267811,6896839.8686386505
9068,2,90.0,1.0,1.0,1.0,46.0,POINT (1493322.952186696 6896711.060708825),1493322.9521866965,6896711.0607088255
9069,1,88.0,1.0,1.0,1.0,33.0,POINT (1492495.967766963 6896707.757731207),1492495.967766963,6896707.757731207
9071,2,96.0,1.0,1.0,1.0,45.0,POINT (1493873.672323399 6898240.350970034),1493873.672323399,6898240.350970034
9073,5,80.0,1.0,1.0,5.0,70.0,POINT (1494120.277340827 6898096.287377086),1494120.277340827,6898096.2873770865
9074,2,90.0,2.0,1.0,2.0,99.0,POINT (1492759.005417504 6897507.46582338),1492759.005417504,6897507.46582338
9075,2,100.0,0.0,1.0,1.0,47.0,POINT (1493016.001714927 6897636.18087237),1493016.001714927,6897636.1808723705
9076,2,96.0,1.0,1.0,2.0,25.0,POINT (1494093.903830591 6898208.447461969),1494093.903830591,6898208.447461969
9078,4,98.0,1.0,2.0,2.0,84.0,POINT (1492569.03713145 6897727.380218588),1492569.0371314504,6897727.380218588
9080,4,100.0,0.0,1.0,2.0,94.0,POINT (1492829.829658613 6897923.152596437),1492829.8296586126,6897923.152596437
9081,4,95.0,2.0,1.0,3.0,78.0,POINT (1492967.942388157 6897998.447396955),1492967.942388157,6897998.447396955
9083,2,94.0,1.0,1.0,1.0,43.0,POINT (1493051.569541711 6897702.107257057),1493051.5695417111,6897702.107257057
9084,3,93.0,1.0,1.0,1.0,32.0,POINT (1493919.748805575 6897144.733364997),1493919.7488055746,6897144.7333649965
9085,2,100.0,1.0,1.0,1.0,96.0,POINT (1492525.773353187 6896834.873365886),1492525.7733531871,6896834.873365886
9086,2,98.0,1.0,1.0,1.0,120.0,POINT (1492806.461490895 6896953.69603881),1492806.461490895,6896953.69603881
9087,6,100.0,2.0,1.0,6.0,85.0,POINT (1493809.2846902 6897401.74180517),1493809.2846902001,6897401.74180517
9088,2,98.0,0.0,1.0,1.0,79.0,POINT (1492481.535173541 6896671.991480981),1492481.5351735414,6896671.991480981
9089,3,91.0,1.0,1.0,1.0,59.0,POINT (1492415.726455281 6898041.703963248),1492415.7264552808,6898041.703963248
9090,4,96.0,1.0,1.0,2.0,65.0,POINT (1492761.633635666 6898269.446689086),1492761.6336356665,6898269.446689086
9091,2,93.0,2.0,1.0,2.0,70.0,POINT (1492828.28164881 6897849.290721448),1492828.2816488096,6897849.290721448
9092,4,98.0,2.0,1.0,2.0,85.0,POINT (1494087.407401646 6897634.066241316),1494087.4074016456,6897634.0662413165
9093,8,91.0,4.0,2.0,7.0,145.0,POINT (1492686.693742128 6896502.139781395),1492686.693742128,6896502.139781395
9095,1,60.0,1.0,1.0,1.0,35.0,POINT (1493484.521145327 6896899.31398721),1493484.5211453268,6896899.31398721
9096,3,97.0,2.0,1.0,1.0,70.0,POINT (1492943.926102357 6898040.064290928),1492943.9261023572,6898040.064290928
9097,2,98.0,1.0,1.0,1.0,40.0,POINT (1493906.597299362 6897992.600189773),1493906.5972993618,6897992.600189773
9098,2,92.0,1.0,1.0,1.0,78.0,POINT (1492721.694280264 6898017.811388296),1492721.694280264,6898017.811388296
9100,2,100.0,1.0,1.0,1.0,60.0,POINT (1492964.135926837 6898372.894906567),1492964.1359268373,6898372.894906567
9101,2,99.0,1.0,1.5,1.0,52.0,POINT (1493697.040407646 6897750.665664908),1493697.0404076457,6897750.6656649085
9103,3,87.0,1.0,1.0,1.0,99.0,POINT (1493146.438816393 6898325.975176029),1493146.438816393,6898325.975176029
9105,2,95.0,1.0,1.0,1.0,49.0,POINT (1492499.071826067 6896884.693438858),1492499.071826067,6896884.693438858
9106,3,92.0,1.0,1.0,1.0,39.0,POINT (1492765.190196878 6898430.407297636),1492765.1901968783,6898430.407297636
9107,4,100.0,1.0,1.0,2.0,80.0,POINT (1492623.844239601 6898362.376451975),1492623.844239601,6898362.376451975
9108,3,100.0,1.0,1.0,2.0,49.0,POINT (1493788.696375503 6898173.667902384),1493788.6963755025,6898173.667902384
9109,4,98.0,1.0,1.0,2.0,35.0,POINT (1492329.583092126 6898399.6959445),1492329.5830921256,6898399.6959445
9110,4,87.0,1.0,1.0,2.0,60.0,POINT (1494216.972275269 6898091.378538627),1494216.972275269,6898091.378538627
9111,2,98.0,1.0,1.0,1.0,35.0,POINT (1493063.102617869 6897496.199744351),1493063.1026178687,6897496.199744351
9112,2,87.0,1.0,1.0,1.0,73.0,POINT (1493724.05600902 6897706.101938488),1493724.0560090204,6897706.101938488
9114,2,85.0,2.0,2.0,2.0,99.0,POINT (1493498.085002561 6897145.078172057),1493498.0850025609,6897145.078172057
9115,2,90.0,1.0,1.0,1.0,73.0,POINT (1493325.148504707 6896512.03669479),1493325.1485047075,6896512.03669479
9116,2,100.0,1.0,1.0,1.0,80.0,POINT (1493865.859227763 6897132.693207528),1493865.859227763,6897132.6932075275
9117,4,100.0,2.0,1.0,2.0,55.0,POINT (1493097.831745681 6897677.878721632),1493097.8317456807,6897677.878721632
9118,2,97.0,0.0,1.0,1.0,55.0,POINT (1492527.276167105 6896729.044687595),1492527.276167105,6896729.044687595
9119,2,91.0,1.0,1.0,1.0,34.0,POINT (1492803.184488133 6896504.324146938),1492803.1844881328,6896504.324146938
9120,2,99.0,1.0,1.0,1.0,35.0,POINT (1492361.043919339 6896667.977570196),1492361.0439193393,6896667.977570196
9121,3,90.0,1.0,1.0,1.0,95.0,POINT (1493434.141609422 6896883.578228571),1493434.1416094222,6896883.5782285705
9122,3,100.0,1.0,1.0,1.0,52.0,POINT (1492635.291763243 6897674.047460489),1492635.2917632433,6897674.047460489
9123,2,100.0,1.0,1.0,1.0,32.0,POINT (1493202.168751269 6898463.745022144),1493202.168751269,6898463.745022144
9124,2,97.0,1.0,1.0,1.0,42.0,POINT (1493957.350849758 6897832.698761389),1493957.3508497581,6897832.698761389
9125,4,80.0,1.0,2.0,2.0,85.0,POINT (1493859.803387076 6897922.045124521),1493859.8033870757,6897922.045124521
9126,2,100.0,1.0,1.0,1.0,50.0,POINT (1493701.442574873 6896933.970366905),1493701.4425748733,6896933.970366905
9127,2,82.0,1.0,1.0,1.0,45.0,POINT (1493252.750719311 6897048.037712062),1493252.7507193112,6897048.037712062
9128,2,95.0,1.0,1.0,1.0,26.0,POINT (1493808.759912371 6896978.504913487),1493808.759912371,6896978.504913487
9129,2,100.0,1.0,1.0,1.0,49.0,POINT (1493423.479271657 6898409.988390573),1493423.4792716573,6898409.988390573
9130,2,94.0,1.0,2.0,2.0,60.0,POINT (1492636.431589217 6896968.139935639),1492636.4315892167,6896968.139935639
9131,7,100.0,4.0,2.5,7.0,89.0,POINT (1493467.500901541 6897084.075060197),1493467.5009015414,6897084.075060197
9132,2,100.0,1.0,1.0,1.0,60.0,POINT (1492715.938142282 6896527.481004493),1492715.9381422824,6896527.481004493
9133,12,92.0,1.0,2.0,12.0,20.0,POINT (1492705.367242755 6898485.351797206),1492705.3672427551,6898485.351797206
9134,2,96.0,1.0,1.0,1.0,43.0,POINT (1494023.537467829 6897906.915733472),1494023.5374678292,6897906.9157334715
9136,2,80.0,1.0,1.0,1.0,50.0,POINT (1493667.231616409 6898138.732367974),1493667.231616409,6898138.732367974
9138,1,97.0,1.0,1.0,1.0,35.0,POINT (1494192.337893622 6897756.806581687),1494192.337893622,6897756.806581687
9139,5,90.0,1.0,1.0,3.0,50.0,POINT (1493865.112089481 6897251.268977115),1493865.1120894812,6897251.268977115
9140,2,96.0,1.0,1.0,1.0,95.0,POINT (1492487.752631521 6898242.103627233),1492487.7526315206,6898242.103627233
9141,2,92.0,1.0,1.0,1.0,40.0,POINT (1494057.757759544 6897924.499398686),1494057.757759544,6897924.499398686
9142,2,100.0,1.0,1.0,1.0,65.0,POINT (1493403.791387061 6898166.79881687),1493403.7913870611,6898166.79881687
9143,5,92.0,4.0,2.0,5.0,215.0,POINT (1493957.982346628 6897999.314209999),1493957.982346628,6897999.314209999
9144,2,85.0,1.0,1.0,2.0,69.0,POINT (1492928.550640645 6897968.168364936),1492928.5506406452,6897968.1683649365
9145,4,100.0,1.0,1.0,2.0,40.0,POINT (1493417.422251723 6897137.851794211),1493417.4222517225,6897137.851794211
9146,4,100.0,2.0,2.0,2.0,163.0,POINT (1493893.678818511 6896930.355121475),1493893.678818511,6896930.355121475
9147,1,80.0,1.0,1.0,1.0,30.0,POINT (1492571.169279178 6897457.600094075),1492571.1692791777,6897457.600094075
9148,4,96.0,1.0,1.0,2.0,59.0,POINT (1492841.972170822 6897769.450512894),1492841.9721708216,6897769.450512894
9149,2,98.0,1.0,1.0,1.0,55.0,POINT (1492457.778089544 6897619.24605241),1492457.7780895436,6897619.2460524095
9150,1,90.0,1.0,1.0,1.0,28.0,POINT (1493236.084091021 6896541.999889402),1493236.084091021,6896541.999889402
9151,4,100.0,1.0,1.0,2.0,69.0,POINT (1492612.533239035 6897315.324287133),1492612.533239035,6897315.324287133
9152,2,93.0,1.0,2.0,1.0,37.0,POINT (1493075.045207414 6898257.89564726),1493075.0452074136,6898257.89564726
9153,2,90.0,1.0,1.0,1.0,26.0,POINT (1492720.627062566 6897492.351204406),1492720.6270625656,6897492.351204406
9154,2,90.0,1.0,1.0,1.0,46.0,POINT (1493302.574705935 6896967.398952461),1493302.5747059349,6896967.398952461
9155,2,94.0,1.0,1.0,1.0,29.0,POINT (1493476.81127436 6897303.978532239),1493476.8112743602,6897303.978532239
9156,2,91.0,1.0,1.5,1.0,37.0,POINT (1493011.316996595 6898455.953438533),1493011.316996595,6898455.953438533
9158,2,100.0,0.0,1.0,1.0,55.0,POINT (1493900.066311748 6897250.538538544),1493900.066311748,6897250.5385385435
9159,1,93.0,1.0,1.0,1.0,40.0,POINT (1494043.350676758 6897632.565865772),1494043.3506767577,6897632.565865772
9160,4,89.0,1.0,1.0,2.0,35.0,POINT (1493341.37276179 6897947.170474339),1493341.37276179,6897947.170474339
9161,1,89.0,1.0,1.0,2.0,25.0,POINT (1493832.516136382 6897943.36329022),1493832.5161363822,6897943.3632902205
9162,3,97.0,1.0,1.0,3.0,69.0,POINT (1493649.300757709 6898342.956307311),1493649.3007577087,6898342.956307311
9163,2,100.0,2.0,1.0,1.0,50.0,POINT (1492727.702045758 6896885.740015081),1492727.702045758,6896885.740015081
9164,2,93.0,1.0,1.0,1.0,35.0,POINT (1492522.37178824 6897563.642094075),1492522.3717882403,6897563.642094075
9165,2,100.0,1.0,1.0,1.0,50.0,POINT (1492590.097451361 6897592.723535108),1492590.0974513614,6897592.723535108
9166,4,100.0,2.0,1.0,2.0,75.0,POINT (1492369.380775033 6896459.378373723),1492369.3807750333,6896459.3783737235
9167,2,97.0,1.0,1.0,1.0,98.0,POINT (1492857.675755873 6896698.685049508),1492857.6757558726,6896698.685049508
9169,4,100.0,3.0,1.0,4.0,65.0,POINT (1492709.189958672 6896799.921723382),1492709.1899586723,6896799.921723382
9170,4,97.0,2.0,1.0,1.0,85.0,POINT (1492943.624637625 6897005.075990905),1492943.624637625,6897005.075990905
9171,4,94.0,2.0,1.0,4.0,110.0,POINT (1494086.302689152 6897450.186727356),1494086.3026891518,6897450.186727356
9172,1,96.0,1.0,1.0,1.0,45.0,POINT (1492866.710488712 6897194.108659735),1492866.7104887117,6897194.108659735
9173,3,89.0,1.0,1.0,3.0,55.0,POINT (1494032.885768544 6897625.434613687),1494032.885768544,6897625.434613687
9174,2,100.0,1.0,1.0,1.0,79.0,POINT (1492694.935107561 6898429.824953333),1492694.9351075606,6898429.8249533335
9176,4,84.0,2.0,1.0,2.0,65.0,POINT (1493762.187669382 6897725.554150617),1493762.1876693822,6897725.554150617
9179,3,92.0,2.0,1.0,2.0,115.0,POINT (1492670.578696565 6897086.314411635),1492670.5786965648,6897086.314411635
9180,4,90.0,1.0,1.0,2.0,38.0,POINT (1493267.003727028 6897356.713771048),1493267.0037270284,6897356.713771048
9181,2,90.0,1.0,1.0,1.0,43.0,POINT (1493499.452190615 6896633.388322295),1493499.4521906155,6896633.388322295
9183,2,100.0,1.0,1.0,1.0,28.0,POINT (1492931.407835262 6898021.051433077),1492931.407835262,6898021.051433077
9185,5,95.0,3.0,2.0,5.0,140.0,POINT (1493194.241028469 6897903.206238508),1493194.2410284693,6897903.206238508
9188,2,100.0,1.0,1.0,2.0,35.0,POINT (1492556.900276421 6897696.714973568),1492556.900276421,6897696.714973568
9189,5,90.0,1.0,1.0,4.0,50.0,POINT (1494261.263485542 6897939.08082328),1494261.2634855425,6897939.08082328
9190,2,92.0,1.0,1.0,2.0,132.0,POINT (1494077.158215404 6897790.720027234),1494077.1582154036,6897790.720027234
9191,4,96.0,2.0,1.0,2.0,199.0,POINT (1493057.429946252 6896382.524912312),1493057.429946252,6896382.524912312
9192,4,93.0,2.0,1.0,2.0,105.0,POINT (1492597.254036181 6897071.002401655),1492597.2540361811,6897071.002401655
9193,2,98.0,1.0,0.0,1.0,48.0,POINT (1494007.293713637 6898070.553483737),1494007.2937136374,6898070.553483737
9194,4,87.0,2.0,1.0,4.0,79.0,POINT (1492991.840992238 6897803.830706592),1492991.8409922377,6897803.830706592
9195,2,94.0,0.0,1.0,1.0,40.0,POINT (1493592.669273748 6896933.570576449),1493592.6692737476,6896933.570576449
9196,4,80.0,2.0,1.0,3.0,69.0,POINT (1492702.514966907 6897594.701110219),1492702.5149669067,6897594.701110219
9197,2,100.0,1.0,1.0,1.0,55.0,POINT (1492360.773379839 6898258.041176923),1492360.7733798388,6898258.041176923
9198,2,90.0,1.0,1.0,1.0,25.0,POINT (1493808.523983647 6897019.566365295),1493808.5239836473,6897019.566365295
9200,4,87.0,1.0,1.0,3.0,80.0,POINT (1492549.095151211 6896524.723889),1492549.0951512107,6896524.723889
9201,2,100.0,0.0,1.0,1.0,69.0,POINT (1493319.73275022 6898083.812571386),1493319.73275022,6898083.812571386
9202,5,91.0,3.0,1.0,3.0,129.0,POINT (1492448.533644755 6896454.968151894),1492448.533644755,6896454.968151894
9203,2,93.0,1.0,1.0,1.0,35.0,POINT (1492643.293407513 6896987.278294354),1492643.2934075128,6896987.278294354
9204,1,100.0,1.0,1.0,1.0,26.0,POINT (1493500.565374419 6897580.986843243),1493500.5653744189,6897580.986843243
9205,2,100.0,1.0,2.0,1.0,48.0,POINT (1493732.283936744 6897895.034553774),1493732.2839367443,6897895.034553774
9206,2,92.0,1.0,2.0,1.0,28.0,POINT (1493954.546497229 6897955.698844259),1493954.546497229,6897955.698844259
9207,4,87.0,1.0,1.0,2.0,50.0,POINT (1492571.174425288 6897753.740963262),1492571.1744252876,6897753.740963262
9208,3,100.0,2.0,1.0,2.0,65.0,POINT (1492609.09531245 6898296.7064171),1492609.09531245,6898296.7064171
9210,2,98.0,1.0,1.0,2.0,91.0,POINT (1492662.614112263 6898478.911427856),1492662.6141122626,6898478.911427856
9211,5,89.0,2.0,1.0,3.0,75.0,POINT (1493360.3751188 6896983.881364939),1493360.3751188,6896983.881364939
9212,3,87.0,1.0,1.0,3.0,71.0,POINT (1492785.583864658 6897636.55967368),1492785.583864658,6897636.55967368
9213,2,90.0,1.0,1.0,1.0,47.0,POINT (1493995.646027951 6897713.493874674),1493995.646027951,6897713.493874674
9215,2,90.0,1.0,1.0,1.0,20.0,POINT (1492782.945821459 6897403.217478662),1492782.9458214587,6897403.217478662
9216,4,89.0,2.0,1.0,2.0,110.0,POINT (1493539.073814222 6898116.30898984),1493539.0738142224,6898116.30898984
9218,2,97.0,1.0,1.0,1.0,32.0,POINT (1492316.057572427 6898315.40336153),1492316.0575724265,6898315.40336153
9219,3,93.0,1.0,1.0,2.0,47.0,POINT (1494237.540799502 6897946.915423685),1494237.540799502,6897946.915423685
9220,2,96.0,2.0,1.0,1.0,60.0,POINT (1492463.869532939 6898009.62475401),1492463.869532939,6898009.62475401
9222,4,90.0,2.0,1.0,2.0,99.0,POINT (1492595.520402386 6898148.167250899),1492595.5204023863,6898148.167250899
9223,3,95.0,1.0,1.0,1.0,20.0,POINT (1493470.197813001 6897893.069982152),1493470.197813001,6897893.0699821515
9224,5,93.0,1.0,1.0,4.0,56.0,POINT (1494319.65617455 6898139.245650535),1494319.6561745498,6898139.2456505345
9226,6,92.0,2.0,1.0,3.0,70.0,POINT (1492852.436563188 6898104.934081301),1492852.4365631875,6898104.934081301
9227,2,90.0,0.0,1.0,1.0,50.0,POINT (1494075.931917283 6897911.528472882),1494075.9319172825,6897911.528472882
9228,12,100.0,1.0,1.5,12.0,20.0,POINT (1492481.170825656 6898423.634794264),1492481.1708256556,6898423.634794264
9229,2,80.0,1.0,1.0,1.0,55.0,POINT (1493963.41096218 6897707.420527687),1493963.4109621802,6897707.420527687
9230,2,96.0,1.0,1.0,1.0,75.0,POINT (1492910.12364465 6897626.211320641),1492910.1236446497,6897626.211320641
9231,2,88.0,0.0,1.0,1.0,50.0,POINT (1492759.874949007 6896652.506625673),1492759.8749490073,6896652.506625673
9232,4,98.0,1.0,1.0,1.0,90.0,POINT (1492664.583766434 6898261.172158466),1492664.5837664336,6898261.172158466
9233,2,100.0,1.0,1.0,1.0,25.0,POINT (1492419.397287503 6896475.02839896),1492419.3972875027,6896475.02839896
9235,2,95.0,0.0,1.0,1.0,80.0,POINT (1492429.472642926 6898211.298220741),1492429.4726429258,6898211.298220741
9236,2,92.0,0.0,1.0,1.0,50.0,POINT (1494064.364797667 6898135.824324731),1494064.3647976671,6898135.824324731
9237,7,88.0,2.0,1.0,7.0,80.0,POINT (1494369.219358869 6898128.318269859),1494369.2193588694,6898128.318269859
9238,2,95.0,1.0,1.0,1.0,45.0,POINT (1493570.453143012 6897442.254112389),1493570.4531430122,6897442.254112389
9239,4,100.0,1.0,1.0,2.0,75.0,POINT (1493170.378854422 6898368.753493049),1493170.378854422,6898368.753493049
9240,2,89.0,0.0,1.0,2.0,66.0,POINT (1492972.626993734 6897874.269237325),1492972.6269937342,6897874.269237325
9241,2,100.0,1.0,1.0,1.0,38.0,POINT (1492563.387433821 6897937.152926423),1492563.3874338209,6897937.152926423
9242,12,80.0,1.0,1.5,12.0,20.0,POINT (1492542.909976512 6898091.220802161),1492542.9099765124,6898091.220802161
9243,4,93.0,0.0,1.0,2.0,80.0,POINT (1493616.098381114 6897815.866597643),1493616.0983811137,6897815.866597643
9245,3,89.0,1.0,1.0,3.0,55.0,POINT (1492458.933280622 6898452.700637658),1492458.9332806224,6898452.700637658
9246,2,94.0,1.0,1.0,1.0,40.0,POINT (1493367.916695935 6896591.354668382),1493367.9166959347,6896591.354668382
9247,2,95.0,1.0,1.0,2.0,60.0,POINT (1493372.561922756 6896921.285694059),1493372.5619227556,6896921.285694059
9248,2,97.0,1.0,2.0,1.0,50.0,POINT (1493202.927578625 6896162.589765007),1493202.927578625,6896162.589765007
9249,4,95.0,1.0,1.0,2.0,69.0,POINT (1492430.657246642 6897961.01645913),1492430.6572466423,6897961.01645913
9251,2,100.0,1.0,1.0,1.0,45.0,POINT (1493402.048052657 6897891.088985407),1493402.0480526567,6897891.088985407
9252,3,86.0,1.0,1.0,2.0,45.0,POINT (1493318.750687527 6896619.564992065),1493318.7506875268,6896619.564992065
9253,4,93.0,1.0,1.0,2.0,68.0,POINT (1493123.031249477 6896398.865385068),1493123.0312494768,6896398.865385068
9254,3,100.0,1.0,2.0,1.0,80.0,POINT (1492520.815402462 6898539.551380089),1492520.8154024624,6898539.551380089
9255,3,95.0,2.0,2.0,2.0,48.0,POINT (1492960.765843613 6896583.528624601),1492960.765843613,6896583.528624601
9256,2,86.0,0.0,1.0,2.0,75.0,POINT (1492859.565516937 6897940.5221036),1492859.5655169373,6897940.5221036
9257,1,100.0,1.0,1.0,1.0,59.0,POINT (1492783.5714648 6896670.497371786),1492783.5714648,6896670.497371786
9258,7,83.0,4.0,1.0,7.0,75.0,POINT (1492784.605550433 6897357.798344957),1492784.6055504333,6897357.798344957
9259,6,100.0,3.0,2.0,4.0,180.0,POINT (1493734.014290098 6898000.045588137),1493734.014290098,6898000.045588137
9260,1,100.0,1.0,1.5,1.0,27.0,POINT (1493221.910207612 6898265.728560871),1493221.910207612,6898265.7285608705
9261,6,88.0,3.0,2.0,4.0,160.0,POINT (1493883.476736568 6897875.684540669),1493883.4767365681,6897875.684540669
9262,2,90.0,1.0,1.0,1.0,70.0,POINT (1493861.647233897 6897563.218867576),1493861.6472338971,6897563.218867576
9263,7,98.0,4.0,2.0,8.0,175.0,POINT (1492616.840148532 6897616.00496701),1492616.840148532,6897616.00496701
9264,12,93.0,1.0,1.5,12.0,20.0,POINT (1492652.370449316 6898382.998145318),1492652.3704493155,6898382.998145318
9265,4,92.0,1.0,1.0,1.0,69.0,POINT (1492987.672237765 6898090.308465164),1492987.6722377653,6898090.308465164
9266,2,91.0,1.0,0.5,2.0,50.0,POINT (1492478.366755925 6896603.511240372),1492478.3667559254,6896603.5112403715
9267,6,76.0,3.0,1.0,4.0,101.0,POINT (1492697.842570107 6896577.065883606),1492697.8425701067,6896577.065883606
9268,2,88.0,1.0,1.0,2.0,49.0,POINT (1492741.957472089 6897477.132043554),1492741.957472089,6897477.1320435535
9269,6,94.0,2.0,1.0,3.0,119.0,POINT (1492563.894527045 6896445.428067327),1492563.8945270446,6896445.4280673275
9270,2,100.0,1.0,1.0,1.0,98.0,POINT (1493573.291400177 6898224.806633745),1493573.2914001772,6898224.806633745
9271,12,91.0,1.0,1.5,12.0,20.0,POINT (1492726.352748368 6898175.201620824),1492726.3527483677,6898175.201620824
9272,2,99.0,1.0,1.0,1.0,32.0,POINT (1492995.02434289 6898387.359607833),1492995.02434289,6898387.3596078325
9273,1,100.0,1.0,1.0,1.0,26.0,POINT (1493854.16216471 6897342.960271241),1493854.16216471,6897342.960271241
9274,6,100.0,3.0,2.0,3.0,165.0,POINT (1492543.698738818 6897420.458066582),1492543.6987388176,6897420.458066582
9275,2,98.0,1.0,1.0,1.0,75.0,POINT (1493716.839244043 6897450.5148458),1493716.8392440428,6897450.5148458
9276,2,95.0,1.0,1.0,1.0,35.0,POINT (1493734.880418602 6896575.824290936),1493734.8804186024,6896575.824290936
9278,3,100.0,1.0,1.0,1.0,60.0,POINT (1493269.820999047 6898444.510276965),1493269.8209990475,6898444.510276965
9279,3,96.0,1.0,1.0,1.0,80.0,POINT (1493173.018517161 6897853.869455881),1493173.0185171606,6897853.869455881
